product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
ACT-GC,2024-02-01,HEALTH CENTER,344.0,0.0,30,BLISTER,-344.0
ACT-SC,2025-08-01,HEALTH CENTER,,227.0,30,BLISTER,227.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2024-05-01,HEALTH CENTER,,4.0,50,PIECE,4.0
ACT-AD,2024-02-01,HEALTH CENTER,362.0,1.0,30,BLISTER,-361.0
QUIN,2025-08-01,HEALTH CENTER,705.0,0.0,1000,TABLET,-705.0
ART-SUP,2024-02-01,HEALTH CENTER,803.0,1.0,2,CAPSULE,-802.0
ART-SUP,2025-11-01,HEALTH CENTER,194.0,97.0,2,CAPSULE,-97.0
ART-INJ,2024-11-01,HEALTH CENTER,,196.0,5,VIAL,196.0
ITN,2024-11-01,HEALTH CENTER,,3193.0,50,PIECE,3193.0
ACT-GC,2025-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-AD,2024-11-01,HEALTH CENTER,,99.0,30,BLISTER,99.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,21.0,1,TABLET,21.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,2.0,1,TABLET,2.0
PYRA-SAC,2025-05-01,HEALTH CENTER,950.0,88.0,1,SACHET,-862.0
ACT-GC,2024-08-01,HEALTH CENTER,530.0,0.0,30,BLISTER,-530.0
ITN,2024-11-01,HEALTH CENTER,,674.0,50,PIECE,674.0
RDT,2024-05-01,HEALTH CENTER,,210.0,25,PIECE,210.0
ART-INJ,2024-11-01,HEALTH CENTER,1224.0,581.0,5,VIAL,-643.0
ART-SUP,2024-05-01,HEALTH CENTER,,2642.0,2,CAPSULE,2642.0
RDT,2025-11-01,HEALTH CENTER,,1834.0,25,PIECE,1834.0
ACT-GC,2024-02-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-INF,2025-02-01,HEALTH CENTER,,8788.0,30,BLISTER,8788.0
RDT,2024-08-01,HEALTH CENTER,,2.0,25,PIECE,2.0
ACT-AD,2025-11-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
RDT,2024-11-01,HEALTH CENTER,,160.0,25,PIECE,160.0
QUIN,2025-02-01,HEALTH CENTER,120.0,0.0,1000,TABLET,-120.0
ACT-GC,2025-05-01,HEALTH CENTER,279.0,0.0,30,BLISTER,-279.0
RDT,2025-11-01,HEALTH CENTER,142.0,48.0,25,PIECE,-94.0
RDT,2024-08-01,HEALTH CENTER,,94.0,25,PIECE,94.0
ART-SUP,2025-02-01,HEALTH CENTER,,4581.0,2,CAPSULE,4581.0
ITN,2025-05-01,HEALTH CENTER,,134.0,50,PIECE,134.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-11-01,HEALTH CENTER,,43.0,5,VIAL,43.0
ART-INJ,2025-11-01,HEALTH CENTER,,1.0,5,VIAL,1.0
QUIN,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-AD,2024-05-01,DISTRICT HOSPITAL,,91.0,30,BLISTER,91.0
PYRA-SAC,2024-08-01,HEALTH CENTER,627.0,2324.0,1,SACHET,1697.0
ITN,2025-08-01,HEALTH CENTER,,1.0,50,PIECE,1.0
RDT,2025-02-01,HEALTH CENTER,400.0,76.0,25,PIECE,-324.0
ART-INJ,2025-02-01,HEALTH CENTER,,874.0,5,VIAL,874.0
ACT-GC,2025-11-01,HEALTH CENTER,,353.0,30,BLISTER,353.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,208.0,1,TABLET,208.0
SP,2025-02-01,HEALTH CENTER,,268.0,1000,TABLET,268.0
RDT,2024-08-01,HEALTH CENTER,919.0,265.0,25,PIECE,-654.0
ACT-SC,2024-08-01,HEALTH CENTER,399.0,4.0,30,BLISTER,-395.0
PYRA-COMP,2024-08-01,HEALTH CENTER,968.0,627.0,1,TABLET,-341.0
RDT,2025-05-01,HEALTH CENTER,,633.0,25,PIECE,633.0
ACT-INF,2025-02-01,HEALTH CENTER,,1349.0,30,BLISTER,1349.0
ACT-AD,2025-02-01,HEALTH CENTER,,1863.0,30,BLISTER,1863.0
ITN,2025-05-01,HEALTH CENTER,,287.0,50,PIECE,287.0
QUIN,2024-05-01,REGIONAL HOSPITAL,484.0,0.0,1000,TABLET,-484.0
ART-INJ,2025-05-01,HEALTH CENTER,,10932.0,5,VIAL,10932.0
RDT,2025-08-01,HEALTH CENTER,,351.0,25,PIECE,351.0
ACT-GC,2024-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ART-INJ,2025-02-01,HEALTH CENTER,,67.0,5,VIAL,67.0
ART-SUP,2025-05-01,HEALTH CENTER,,4011.0,2,CAPSULE,4011.0
ART-SUP,2024-11-01,HEALTH CENTER,276.0,609.0,2,CAPSULE,333.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ACT-GC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-05-01,HEALTH CENTER,,3.0,2,CAPSULE,3.0
ART-SUP,2025-08-01,HEALTH CENTER,,895.0,2,CAPSULE,895.0
RDT,2024-08-01,HEALTH CENTER,,5141.0,25,PIECE,5141.0
RDT,2025-11-01,HEALTH CENTER,,0.0,25,PIECE,0.0
RDT,2024-05-01,HEALTH CENTER,845.0,0.0,25,PIECE,-845.0
ACT-GC,2025-08-01,HEALTH CENTER,,1012.0,30,BLISTER,1012.0
ACT-AD,2024-02-01,HEALTH CENTER,574.0,34.0,30,BLISTER,-540.0
ACT-INF,2025-08-01,HEALTH CENTER,,13.0,30,BLISTER,13.0
RDT,2024-05-01,HEALTH CENTER,,87.0,25,PIECE,87.0
ITN,2024-11-01,HEALTH CENTER,,639.0,50,PIECE,639.0
ITN,2024-02-01,HEALTH CENTER,384.0,0.0,50,PIECE,-384.0
ITN,2025-02-01,HEALTH CENTER,,943.0,50,PIECE,943.0
RDT,2025-05-01,HEALTH CENTER,,302.0,25,PIECE,302.0
ART-INJ,2024-11-01,HEALTH CENTER,,0.0,5,VIAL,0.0
QUIN,2024-11-01,HEALTH CENTER,,156.0,1000,TABLET,156.0
ART-INJ,2024-11-01,HEALTH CENTER,,3.0,5,VIAL,3.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
RDT,2024-08-01,HEALTH CENTER,381.0,0.0,25,PIECE,-381.0
ACT-AD,2025-05-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-SC,2025-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2025-08-01,HEALTH CENTER,,957.0,30,BLISTER,957.0
SP,2025-02-01,DISTRICT HOSPITAL,703.0,2.0,1000,TABLET,-701.0
QUIN,2025-08-01,HEALTH CENTER,,39.0,1000,TABLET,39.0
ACT-GC,2025-05-01,HEALTH CENTER,,3570.0,30,BLISTER,3570.0
ACT-INF,2025-05-01,HEALTH CENTER,,236.0,30,BLISTER,236.0
QUIN,2025-02-01,HEALTH CENTER,,229.0,1000,TABLET,229.0
ART-SUP,2024-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ITN,2025-11-01,HEALTH CENTER,,18.0,50,PIECE,18.0
ACT-GC,2025-11-01,HEALTH CENTER,,15.0,30,BLISTER,15.0
ACT-SC,2025-11-01,HEALTH CENTER,,4987.0,30,BLISTER,4987.0
ACT-GC,2025-08-01,HEALTH CENTER,,595.0,30,BLISTER,595.0
ART-INJ,2024-05-01,HEALTH CENTER,,412.0,5,VIAL,412.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,2.0,1,TABLET,2.0
ART-SUP,2024-11-01,HEALTH CENTER,,2.0,2,CAPSULE,2.0
ART-SUP,2024-02-01,HEALTH CENTER,,1.0,2,CAPSULE,1.0
ITN,2025-02-01,DISTRICT HOSPITAL,464.0,0.0,50,PIECE,-464.0
ITN,2024-02-01,HEALTH CENTER,1133.0,293.0,50,PIECE,-840.0
ITN,2025-02-01,HEALTH CENTER,,0.0,50,PIECE,0.0
RDT,2025-05-01,HEALTH CENTER,1967.0,1479.0,25,PIECE,-488.0
PYRA-SAC,2024-11-01,HEALTH CENTER,659.0,0.0,1,SACHET,-659.0
ACT-GC,2024-05-01,HEALTH CENTER,737.0,1053.0,30,BLISTER,316.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
SP,2024-11-01,HEALTH CENTER,,2421.0,1000,TABLET,2421.0
ACT-GC,2025-02-01,HEALTH CENTER,308.0,691.0,30,BLISTER,383.0
PYRA-SAC,2024-02-01,HEALTH CENTER,,3174.0,1,SACHET,3174.0
QUIN,2025-11-01,HEALTH CENTER,,21.0,1000,TABLET,21.0
ACT-AD,2024-02-01,HEALTH CENTER,,381.0,30,BLISTER,381.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,1.0,1,TABLET,1.0
SP,2025-05-01,HEALTH CENTER,,3532.0,1000,TABLET,3532.0
ACT-AD,2025-05-01,HEALTH CENTER,,239.0,30,BLISTER,239.0
RDT,2025-11-01,HEALTH CENTER,214.0,0.0,25,PIECE,-214.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-SUP,2024-08-01,HEALTH CENTER,,345.0,2,CAPSULE,345.0
ACT-GC,2025-02-01,HEALTH CENTER,455.0,158.0,30,BLISTER,-297.0
ITN,2025-11-01,HEALTH CENTER,,19.0,50,PIECE,19.0
ACT-GC,2025-02-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
PYRA-COMP,2025-05-01,HEALTH CENTER,95.0,0.0,1,TABLET,-95.0
SP,2024-05-01,HEALTH CENTER,,950.0,1000,TABLET,950.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ITN,2025-11-01,DISTRICT HOSPITAL,,5544.0,50,PIECE,5544.0
ACT-SC,2025-02-01,HEALTH CENTER,,48.0,30,BLISTER,48.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ITN,2025-08-01,DISTRICT HOSPITAL,,3.0,50,PIECE,3.0
ITN,2024-08-01,HEALTH CENTER,441.0,0.0,50,PIECE,-441.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,1130.0,1,TABLET,1130.0
QUIN,2025-11-01,DISTRICT HOSPITAL,202.0,4.0,1000,TABLET,-198.0
ACT-AD,2025-05-01,HEALTH CENTER,460.0,5.0,30,BLISTER,-455.0
ART-INJ,2024-11-01,HEALTH CENTER,1057.0,0.0,5,VIAL,-1057.0
ACT-AD,2024-02-01,HEALTH CENTER,,3467.0,30,BLISTER,3467.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,3.0,1,TABLET,3.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ACT-INF,2025-11-01,DISTRICT HOSPITAL,,5.0,30,BLISTER,5.0
ART-INJ,2025-05-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ITN,2024-05-01,HEALTH CENTER,109.0,0.0,50,PIECE,-109.0
ART-INJ,2024-05-01,HEALTH CENTER,,0.0,5,VIAL,0.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,2.0,1,SACHET,2.0
ART-SUP,2025-08-01,HEALTH CENTER,,203.0,2,CAPSULE,203.0
PYRA-SAC,2024-08-01,HEALTH CENTER,1356.0,6859.0,1,SACHET,5503.0
SP,2025-08-01,HEALTH CENTER,,191.0,1000,TABLET,191.0
ACT-INF,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
QUIN,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ITN,2025-02-01,HEALTH CENTER,,3445.0,50,PIECE,3445.0
ART-INJ,2025-05-01,HEALTH CENTER,,12.0,5,VIAL,12.0
ART-INJ,2024-08-01,HEALTH CENTER,,0.0,5,VIAL,0.0
SP,2024-02-01,HEALTH CENTER,,325.0,1000,TABLET,325.0
QUIN,2025-11-01,HEALTH CENTER,,74.0,1000,TABLET,74.0
SP,2025-02-01,HEALTH CENTER,,212.0,1000,TABLET,212.0
ART-SUP,2025-08-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ITN,2024-02-01,HEALTH CENTER,,1.0,50,PIECE,1.0
ACT-SC,2025-11-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-AD,2024-02-01,HEALTH CENTER,,292.0,30,BLISTER,292.0
QUIN,2024-02-01,HEALTH CENTER,1023.0,723.0,1000,TABLET,-300.0
ACT-SC,2025-11-01,HEALTH CENTER,,2849.0,30,BLISTER,2849.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,1156.0,1,TABLET,1156.0
ART-INJ,2025-02-01,HEALTH CENTER,,220.0,5,VIAL,220.0
ART-SUP,2024-08-01,HEALTH CENTER,,1.0,2,CAPSULE,1.0
PYRA-SAC,2025-11-01,HEALTH CENTER,,0.0,1,SACHET,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,1166.0,30,BLISTER,1166.0
RDT,2025-08-01,HEALTH CENTER,,780.0,25,PIECE,780.0
ACT-INF,2025-11-01,HEALTH CENTER,,95.0,30,BLISTER,95.0
ART-SUP,2024-11-01,REGIONAL HOSPITAL,,0.0,2,CAPSULE,0.0
SP,2025-11-01,HEALTH CENTER,,21.0,1000,TABLET,21.0
RDT,2025-02-01,HEALTH CENTER,,6.0,25,PIECE,6.0
ACT-INF,2025-08-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-GC,2024-02-01,HEALTH CENTER,,539.0,30,BLISTER,539.0
RDT,2024-05-01,HEALTH CENTER,,43.0,25,PIECE,43.0
ACT-INF,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
SP,2024-02-01,HEALTH CENTER,663.0,0.0,1000,TABLET,-663.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,4249.0,1,TABLET,4249.0
ACT-SC,2024-08-01,HEALTH CENTER,,1631.0,30,BLISTER,1631.0
ACT-AD,2024-02-01,HEALTH CENTER,181.0,0.0,30,BLISTER,-181.0
ART-INJ,2024-05-01,HEALTH CENTER,,0.0,5,VIAL,0.0
ACT-INF,2025-02-01,HEALTH CENTER,,1537.0,30,BLISTER,1537.0
ART-INJ,2025-08-01,HEALTH CENTER,,257.0,5,VIAL,257.0
ITN,2025-02-01,HEALTH CENTER,,3.0,50,PIECE,3.0
ACT-AD,2025-05-01,HEALTH CENTER,1454.0,841.0,30,BLISTER,-613.0
PYRA-COMP,2024-05-01,HEALTH CENTER,629.0,2.0,1,TABLET,-627.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2025-11-01,HEALTH CENTER,,862.0,50,PIECE,862.0
RDT,2024-05-01,HEALTH CENTER,876.0,128.0,25,PIECE,-748.0
ACT-INF,2025-05-01,HEALTH CENTER,1069.0,18.0,30,BLISTER,-1051.0
SP,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
PYRA-COMP,2024-08-01,DISTRICT HOSPITAL,,1.0,1,TABLET,1.0
ACT-INF,2025-02-01,HEALTH CENTER,,5149.0,30,BLISTER,5149.0
SP,2025-08-01,HEALTH CENTER,369.0,1934.0,1000,TABLET,1565.0
ACT-SC,2024-05-01,HEALTH CENTER,,889.0,30,BLISTER,889.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,0.0,1,SACHET,0.0
RDT,2025-05-01,HEALTH CENTER,,1600.0,25,PIECE,1600.0
ART-INJ,2024-05-01,HEALTH CENTER,,3723.0,5,VIAL,3723.0
SP,2024-11-01,DISTRICT HOSPITAL,247.0,0.0,1000,TABLET,-247.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-SAC,2025-05-01,HEALTH CENTER,,11068.0,1,SACHET,11068.0
ITN,2024-05-01,HEALTH CENTER,,778.0,50,PIECE,778.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-INF,2024-02-01,HEALTH CENTER,,58.0,30,BLISTER,58.0
ACT-GC,2024-11-01,DISTRICT HOSPITAL,780.0,1079.0,30,BLISTER,299.0
ACT-INF,2025-11-01,HEALTH CENTER,,24.0,30,BLISTER,24.0
ART-SUP,2024-08-01,HEALTH CENTER,777.0,835.0,2,CAPSULE,58.0
ACT-AD,2025-11-01,HEALTH CENTER,496.0,6.0,30,BLISTER,-490.0
ART-INJ,2024-11-01,DISTRICT HOSPITAL,,98.0,5,VIAL,98.0
ACT-INF,2025-02-01,HEALTH CENTER,,245.0,30,BLISTER,245.0
PYRA-SAC,2025-02-01,HEALTH CENTER,,1372.0,1,SACHET,1372.0
QUIN,2024-05-01,HEALTH CENTER,,196.0,1000,TABLET,196.0
ITN,2024-02-01,HEALTH CENTER,750.0,7.0,50,PIECE,-743.0
SP,2024-08-01,HEALTH CENTER,,29.0,1000,TABLET,29.0
ACT-AD,2024-11-01,HEALTH CENTER,,151.0,30,BLISTER,151.0
ACT-INF,2024-08-01,HEALTH CENTER,,448.0,30,BLISTER,448.0
PYRA-COMP,2024-02-01,HEALTH CENTER,,248.0,1,TABLET,248.0
ACT-GC,2024-05-01,HEALTH CENTER,872.0,29.0,30,BLISTER,-843.0
PYRA-SAC,2025-02-01,HEALTH CENTER,363.0,596.0,1,SACHET,233.0
ACT-AD,2025-11-01,HEALTH CENTER,187.0,101.0,30,BLISTER,-86.0
ART-SUP,2025-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ITN,2024-02-01,DISTRICT HOSPITAL,,0.0,50,PIECE,0.0
ITN,2024-11-01,HEALTH CENTER,192.0,556.0,50,PIECE,364.0
ITN,2024-02-01,HEALTH CENTER,,1311.0,50,PIECE,1311.0
RDT,2024-11-01,HEALTH CENTER,,957.0,25,PIECE,957.0
RDT,2024-08-01,HEALTH CENTER,,1381.0,25,PIECE,1381.0
ACT-SC,2025-05-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,3146.0,1,TABLET,3146.0
PYRA-SAC,2025-05-01,HEALTH CENTER,615.0,6355.0,1,SACHET,5740.0
RDT,2024-05-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ART-SUP,2025-08-01,HEALTH CENTER,682.0,67.0,2,CAPSULE,-615.0
QUIN,2025-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2025-02-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ART-SUP,2024-05-01,HEALTH CENTER,,9.0,2,CAPSULE,9.0
RDT,2025-02-01,HEALTH CENTER,,5.0,25,PIECE,5.0
PYRA-COMP,2025-11-01,HEALTH CENTER,,2.0,1,TABLET,2.0
ART-SUP,2025-02-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ART-SUP,2024-05-01,HEALTH CENTER,,10.0,2,CAPSULE,10.0
ITN,2024-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,144.0,1,TABLET,144.0
ART-SUP,2024-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ACT-INF,2025-05-01,HEALTH CENTER,,2014.0,30,BLISTER,2014.0
ART-SUP,2024-05-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ITN,2024-08-01,HEALTH CENTER,,185.0,50,PIECE,185.0
ACT-AD,2024-05-01,HEALTH CENTER,,1362.0,30,BLISTER,1362.0
ITN,2025-05-01,HEALTH CENTER,1106.0,7355.0,50,PIECE,6249.0
ACT-GC,2024-05-01,HEALTH CENTER,841.0,5.0,30,BLISTER,-836.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,1256.0,11276.0,30,BLISTER,10020.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,6541.0,1,TABLET,6541.0
ART-SUP,2025-05-01,HEALTH CENTER,,259.0,2,CAPSULE,259.0
ACT-AD,2025-02-01,HEALTH CENTER,326.0,6.0,30,BLISTER,-320.0
ACT-GC,2025-02-01,HEALTH CENTER,194.0,0.0,30,BLISTER,-194.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,2.0,1,TABLET,2.0
ITN,2025-02-01,HEALTH CENTER,,270.0,50,PIECE,270.0
ART-INJ,2025-08-01,HEALTH CENTER,,23.0,5,VIAL,23.0
ACT-AD,2024-05-01,HEALTH CENTER,610.0,29.0,30,BLISTER,-581.0
ACT-AD,2025-02-01,HEALTH CENTER,,411.0,30,BLISTER,411.0
ITN,2025-05-01,HEALTH CENTER,,25.0,50,PIECE,25.0
ITN,2024-11-01,HEALTH CENTER,1183.0,93.0,50,PIECE,-1090.0
QUIN,2025-11-01,HEALTH CENTER,,14.0,1000,TABLET,14.0
ACT-GC,2025-05-01,HEALTH CENTER,,9574.0,30,BLISTER,9574.0
ART-INJ,2025-08-01,HEALTH CENTER,745.0,1.0,5,VIAL,-744.0
ART-SUP,2025-05-01,HEALTH CENTER,,17.0,2,CAPSULE,17.0
ACT-GC,2024-02-01,HEALTH CENTER,1036.0,589.0,30,BLISTER,-447.0
ACT-AD,2024-11-01,HEALTH CENTER,,1905.0,30,BLISTER,1905.0
ART-SUP,2024-11-01,HEALTH CENTER,,0.0,2,CAPSULE,0.0
PYRA-COMP,2025-08-01,NATIONAL HOSPITAL,,363.0,1,TABLET,363.0
ACT-INF,2025-08-01,HEALTH CENTER,,362.0,30,BLISTER,362.0
ACT-INF,2024-05-01,HEALTH CENTER,703.0,1412.0,30,BLISTER,709.0
PYRA-COMP,2024-05-01,DISTRICT HOSPITAL,,80.0,1,TABLET,80.0
ITN,2024-02-01,HEALTH CENTER,,20.0,50,PIECE,20.0
RDT,2024-08-01,HEALTH CENTER,1006.0,105.0,25,PIECE,-901.0
ACT-INF,2025-05-01,REGIONAL HOSPITAL,,333.0,30,BLISTER,333.0
RDT,2025-05-01,HEALTH CENTER,,587.0,25,PIECE,587.0
QUIN,2024-05-01,HEALTH CENTER,734.0,2079.0,1000,TABLET,1345.0
ART-INJ,2024-11-01,DISTRICT HOSPITAL,1842.0,30146.0,5,VIAL,28304.0
ACT-GC,2024-02-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,503.0,1,TABLET,503.0
ACT-AD,2025-08-01,HEALTH CENTER,667.0,948.0,30,BLISTER,281.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2024-05-01,DISTRICT HOSPITAL,,136.0,1,TABLET,136.0
RDT,2025-02-01,HEALTH CENTER,,0.0,25,PIECE,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,745.0,30,BLISTER,745.0
ART-SUP,2024-11-01,HEALTH CENTER,,1119.0,2,CAPSULE,1119.0
SP,2025-08-01,HEALTH CENTER,,10559.0,1000,TABLET,10559.0
ART-INJ,2024-05-01,NATIONAL HOSPITAL,,410.0,5,VIAL,410.0
PYRA-COMP,2024-11-01,HEALTH CENTER,,554.0,1,TABLET,554.0
ART-SUP,2024-08-01,HEALTH CENTER,,42.0,2,CAPSULE,42.0
ACT-GC,2024-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ITN,2025-02-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,,4898.0,30,BLISTER,4898.0
QUIN,2025-11-01,HEALTH CENTER,322.0,0.0,1000,TABLET,-322.0
QUIN,2024-08-01,DISTRICT HOSPITAL,1403.0,7.0,1000,TABLET,-1396.0
ACT-SC,2025-05-01,HEALTH CENTER,,256.0,30,BLISTER,256.0
SP,2025-02-01,HEALTH CENTER,986.0,3.0,1000,TABLET,-983.0
QUIN,2024-02-01,NATIONAL HOSPITAL,577.0,1.0,1000,TABLET,-576.0
ITN,2024-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
PYRA-COMP,2025-08-01,HEALTH CENTER,,0.0,1,TABLET,0.0
ITN,2024-05-01,HEALTH CENTER,,5.0,50,PIECE,5.0
ART-SUP,2024-05-01,HEALTH CENTER,973.0,1.0,2,CAPSULE,-972.0
ITN,2024-08-01,HEALTH CENTER,,0.0,50,PIECE,0.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,4758.0,1,TABLET,4758.0
ACT-INF,2025-08-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
PYRA-COMP,2024-05-01,HEALTH CENTER,,15.0,1,TABLET,15.0
ITN,2025-11-01,HEALTH CENTER,,1272.0,50,PIECE,1272.0
ART-SUP,2024-02-01,HEALTH CENTER,,1122.0,2,CAPSULE,1122.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-02-01,HEALTH CENTER,,290.0,5,VIAL,290.0
ITN,2025-08-01,HEALTH CENTER,,9013.0,50,PIECE,9013.0
ITN,2024-02-01,HEALTH CENTER,,1022.0,50,PIECE,1022.0
ACT-AD,2024-11-01,HEALTH CENTER,,36.0,30,BLISTER,36.0
RDT,2025-05-01,HEALTH CENTER,,5.0,25,PIECE,5.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ART-INJ,2025-05-01,HEALTH CENTER,686.0,548.0,5,VIAL,-138.0
RDT,2024-02-01,HEALTH CENTER,,335.0,25,PIECE,335.0
ITN,2024-08-01,HEALTH CENTER,,28.0,50,PIECE,28.0
ITN,2024-11-01,HEALTH CENTER,332.0,0.0,50,PIECE,-332.0
ITN,2025-05-01,HEALTH CENTER,,0.0,50,PIECE,0.0
SP,2024-08-01,HEALTH CENTER,,39.0,1000,TABLET,39.0
PYRA-SAC,2025-08-01,HEALTH CENTER,,18.0,1,SACHET,18.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,2694.0,1,TABLET,2694.0
ACT-INF,2024-11-01,HEALTH CENTER,991.0,8.0,30,BLISTER,-983.0
PYRA-COMP,2024-08-01,HEALTH CENTER,,5087.0,1,TABLET,5087.0
PYRA-COMP,2025-02-01,HEALTH CENTER,,417.0,1,TABLET,417.0
ITN,2025-11-01,HEALTH CENTER,1428.0,8149.0,50,PIECE,6721.0
ACT-SC,2025-05-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
SP,2024-08-01,HEALTH CENTER,,0.0,1000,TABLET,0.0
SP,2024-11-01,HEALTH CENTER,,3.0,1000,TABLET,3.0
PYRA-SAC,2024-08-01,HEALTH CENTER,,2301.0,1,SACHET,2301.0
ART-SUP,2025-08-01,HEALTH CENTER,,908.0,2,CAPSULE,908.0
QUIN,2024-11-01,HEALTH CENTER,335.0,948.0,1000,TABLET,613.0
PYRA-COMP,2025-08-01,HEALTH CENTER,188.0,5.0,1,TABLET,-183.0
ACT-AD,2025-08-01,HEALTH CENTER,347.0,1.0,30,BLISTER,-346.0
